user_id,user_segment,registration_date,country,city,age_group,gender,preferred_language
514492564,New,2019-08-24,UK,Manchester,35-44,M,UK
550017797,Regular,2019-04-12,Italy,Milan,18-24,F,Italy
518585365,Occasional,2019-02-08,USA,Houston,35-44,F,English
515808099,High-Value,2019-07-13,Japan,Yokohama,55+,F,Japan
555462280,Regular,2018-10-15,Brazil,Salvador,45-54,F,Brazil
540051442,Occasional,2019-10-20,USA,Houston,45-54,M,English
519405363,Regular,2019-10-20,Germany,Hamburg,35-44,F,Germany
536325914,At-Risk,2019-08-13,France,Lyon,45-54,F,France
530546252,New,2019-08-21,USA,New York,18-24,Other,English
518082162,Occasional,2019-10-31,Italy,Naples,35-44,F,Italy
543131263,High-Value,2017-10-31,Italy,Rome,25-34,M,Italy
514736361,Regular,2019-04-25,Germany,Frankfurt,35-44,M,Germany
549614436,Occasional,2019-07-05,UK,Glasgow,25-34,F,UK
516534661,New,2019-03-09,Spain,Seville,25-34,F,Spain
544837759,At-Risk,2019-09-03,Canada,Toronto,45-54,F,Canada
522375309,New,2019-08-25,Brazil,Brasília,45-54,M,Brazil
512772797,Occasional,2019-09-06,France,Lyon,25-34,F,France
517867060,New,2019-04-17,Australia,Adelaide,25-34,M,Australia
525227587,Regular,2019-10-27,Australia,Sydney,25-34,M,Australia
513584215,High-Value,2019-08-10,Italy,Rome,35-44,M,Italy
517294085,New,2019-10-04,USA,New York,35-44,F,English
512367071,New,2019-09-25,UK,Manchester,25-34,F,UK
544256724,Regular,2018-09-02,USA,Chicago,25-34,M,English
555462266,Regular,2018-10-06,USA,Los Angeles,25-34,F,English
513822280,New,2019-06-09,France,Marseille,45-54,F,France
512888872,Regular,2019-09-27,France,Lyon,45-54,M,France
515755224,High-Value,2019-07-04,Italy,Rome,55+,F,Italy
542819113,Regular,2019-02-24,UK,Birmingham,35-44,M,UK
529740604,At-Risk,2018-06-05,Spain,Barcelona,25-34,F,Spain
546383646,Occasional,2019-07-24,Brazil,Rio de Janeiro,55+,M,Brazil
555462482,Occasional,2019-06-15,UK,Liverpool,18-24,M,UK
554945522,Occasional,2019-05-25,USA,Chicago,25-34,Other,English
545116728,High-Value,2019-09-14,USA,Phoenix,25-34,F,English
516414268,Regular,2019-08-30,USA,Los Angeles,25-34,F,English
530501452,Regular,2019-02-16,UK,London,45-54,Other,UK
555462504,Regular,2019-05-31,UK,Liverpool,25-34,F,UK
526199506,Regular,2019-09-28,Italy,Naples,18-24,F,Italy
538754325,At-Risk,2019-09-24,France,Paris,55+,M,France
524331743,Occasional,2019-06-02,Japan,Yokohama,35-44,F,Japan
553863352,High-Value,2019-09-29,France,Toulouse,25-34,M,France
542289530,New,2019-10-16,USA,Chicago,35-44,M,English
516101407,Regular,2019-09-29,UK,London,18-24,F,UK
513715970,Occasional,2018-11-18,Italy,Turin,25-34,M,Italy
512580436,Regular,2019-08-09,Canada,Vancouver,25-34,M,Canada
512553095,Regular,2019-02-18,USA,Phoenix,45-54,M,English
551656163,Occasional,2019-05-31,USA,New York,35-44,M,English
513396211,Regular,2019-09-10,UK,Birmingham,25-34,F,UK
518387910,Occasional,2019-08-01,USA,New York,25-34,M,English
544148702,Regular,2018-09-14,Canada,Calgary,25-34,F,Canada
516297988,New,2019-10-03,Germany,Munich,35-44,M,Germany
521178130,Occasional,2019-08-23,UK,London,35-44,M,UK
538338145,Occasional,2018-10-07,France,Lyon,25-34,M,France
553878920,At-Risk,2019-10-03,France,Toulouse,35-44,M,France
515417778,New,2019-06-12,Australia,Melbourne,45-54,M,Australia
555462328,At-Risk,2019-06-23,Germany,Frankfurt,18-24,F,Germany
549076309,New,2018-07-08,UK,London,25-34,F,UK
516104028,Occasional,2019-04-06,Italy,Turin,35-44,M,Italy
532558696,New,2019-08-31,UK,Liverpool,25-34,F,UK
526526721,Occasional,2018-12-28,USA,Phoenix,45-54,F,English
541520377,High-Value,2019-05-22,Brazil,Salvador,25-34,F,Brazil
513187965,Regular,2019-10-10,USA,Los Angeles,45-54,F,English
512919083,At-Risk,2019-08-29,UK,Glasgow,25-34,M,UK
555462502,Occasional,2019-09-21,Germany,Hamburg,35-44,F,Germany
522764023,Regular,2019-08-13,Australia,Melbourne,35-44,F,Australia
522607262,At-Risk,2019-03-04,Spain,Madrid,55+,M,Spain
516353434,New,2019-09-02,France,Toulouse,45-54,M,France
547469497,Occasional,2019-07-13,Brazil,Salvador,45-54,F,Brazil
512367865,Regular,2019-03-07,Canada,Toronto,35-44,M,Canada
530833085,Occasional,2019-06-29,USA,New York,35-44,F,English
555461758,Regular,2019-08-31,France,Lyon,35-44,M,France
517507992,Regular,2019-01-09,Australia,Melbourne,25-34,F,Australia
542977197,At-Risk,2019-05-25,Canada,Toronto,25-34,M,Canada
549995459,New,2018-10-07,France,Marseille,35-44,F,France
515937511,New,2019-10-27,Germany,Hamburg,25-34,M,Germany
542334374,Regular,2019-09-26,Germany,Berlin,18-24,F,Germany
513340230,New,2019-08-14,USA,Houston,35-44,F,English
555462470,Regular,2019-07-18,USA,Los Angeles,18-24,F,English
545387108,At-Risk,2019-04-19,USA,Houston,25-34,F,English
555208813,Occasional,2019-06-20,Spain,Seville,25-34,M,Spain
548461257,Regular,2019-01-01,France,Lyon,45-54,M,France
550984663,Regular,2019-10-08,Germany,Frankfurt,18-24,F,Germany
512536558,Occasional,2019-08-30,USA,Chicago,45-54,F,English
551330635,Occasional,2019-10-26,Germany,Munich,45-54,F,Germany
523508309,Regular,2019-03-14,USA,New York,35-44,M,English
548658771,Regular,2019-09-30,USA,Los Angeles,25-34,F,English
534748183,Regular,2018-04-06,UK,Birmingham,45-54,F,UK
555462278,Regular,2019-09-01,Spain,Seville,55+,F,Spain
515076619,New,2019-05-29,Spain,Barcelona,45-54,M,Spain
552951432,Occasional,2019-09-15,Brazil,Rio de Janeiro,25-34,M,Brazil
553849342,High-Value,2019-06-06,USA,Phoenix,25-34,M,English
552414589,Regular,2018-03-30,UK,London,25-34,M,UK
553777457,Regular,2018-08-08,Germany,Cologne,45-54,F,Germany
521515637,New,2019-10-18,USA,New York,18-24,M,English
554879910,At-Risk,2019-08-30,Spain,Madrid,25-34,F,Spain
554313908,Occasional,2019-05-02,Canada,Vancouver,45-54,F,Canada
529648053,Occasional,2019-06-17,France,Toulouse,35-44,M,France
512526935,High-Value,2019-08-12,USA,Houston,55+,M,English
518505752,Regular,2019-07-29,USA,Phoenix,18-24,F,English
512913604,Regular,2019-08-20,USA,Los Angeles,35-44,M,English
538537672,New,2019-09-13,Germany,Berlin,45-54,F,Germany
541329854,At-Risk,2019-10-14,Australia,Perth,25-34,M,Australia
554754734,Occasional,2018-04-17,Australia,Sydney,55+,Other,Australia
513688376,Regular,2019-04-16,USA,Phoenix,35-44,M,English
555462466,Regular,2019-05-09,USA,Phoenix,35-44,M,English
512699625,New,2019-03-26,UK,Birmingham,25-34,M,UK
513816737,Regular,2018-04-15,UK,Manchester,18-24,M,UK
525236460,Regular,2019-06-24,France,Lyon,55+,F,France
555462491,Regular,2019-09-01,Canada,Montreal,18-24,F,Canada
555461969,Regular,2019-05-18,Italy,Milan,55+,F,Italy
534412166,Regular,2019-03-28,Spain,Seville,55+,M,Spain
523673371,High-Value,2019-09-15,USA,Phoenix,35-44,F,English
555462472,New,2019-10-20,UK,London,18-24,M,UK
543452743,Regular,2019-07-18,USA,Phoenix,35-44,F,English
512410656,At-Risk,2019-04-03,Japan,Yokohama,25-34,F,Japan
523899712,Regular,2019-09-21,Germany,Munich,45-54,F,Germany
555462438,Regular,2019-06-21,Australia,Perth,45-54,M,Australia
555462575,High-Value,2019-09-07,USA,Houston,18-24,M,English
539234006,Regular,2019-09-29,UK,London,25-34,M,UK
512556357,High-Value,2019-08-17,USA,Los Angeles,25-34,M,English
514790077,Occasional,2019-09-30,France,Lyon,35-44,F,France
516039622,High-Value,2018-11-07,UK,Birmingham,35-44,M,UK
531448370,Regular,2019-05-07,Italy,Florence,25-34,M,Italy
524059130,Occasional,2019-09-16,UK,London,55+,M,UK
512384348,Regular,2019-01-03,Italy,Naples,35-44,M,Italy
517256699,Occasional,2019-09-12,USA,Houston,35-44,M,English
542203899,New,2019-06-06,USA,Houston,25-34,M,English
535593932,New,2019-07-17,Germany,Munich,25-34,M,Germany
513003120,Regular,2019-10-19,UK,Manchester,25-34,F,UK
514119163,New,2019-01-12,UK,Manchester,55+,F,UK
536172709,Regular,2019-03-19,UK,London,25-34,M,UK
521038764,New,2019-09-05,Australia,Perth,35-44,F,Australia
552270986,Regular,2019-07-23,UK,Liverpool,25-34,F,UK
549771543,New,2019-03-28,Germany,Hamburg,45-54,F,Germany
554330436,New,2019-06-29,France,Toulouse,18-24,F,France
514609039,New,2018-10-31,Brazil,Salvador,45-54,M,Brazil
513166095,Regular,2019-10-02,Japan,Kyoto,45-54,F,Japan
514231004,Occasional,2018-06-19,UK,Glasgow,45-54,M,UK
552285465,Regular,2019-02-24,Spain,Seville,18-24,F,Spain
521893990,Occasional,2019-08-23,Spain,Valencia,25-34,F,Spain
546353465,New,2019-08-31,USA,New York,25-34,F,English
514080146,Occasional,2019-03-10,France,Toulouse,35-44,F,France
512769168,Occasional,2019-07-15,France,Marseille,45-54,M,France
555462553,New,2019-09-06,Japan,Tokyo,45-54,F,Japan
555462544,Regular,2019-10-05,UK,London,35-44,Other,UK
545418349,At-Risk,2019-10-13,France,Marseille,35-44,M,France
551618841,Occasional,2019-10-23,Australia,Melbourne,45-54,M,Australia
514885769,Regular,2019-03-19,Canada,Montreal,25-34,F,Canada
553929285,Occasional,2019-02-24,Spain,Madrid,35-44,F,Spain
512548550,New,2018-05-11,USA,Phoenix,25-34,F,English
512620656,Regular,2019-02-21,USA,Houston,35-44,F,English
515669982,New,2019-07-08,UK,Liverpool,25-34,M,UK
547238874,Regular,2018-12-07,USA,Phoenix,25-34,M,English
554614985,Occasional,2019-10-12,USA,Phoenix,55+,M,English
550497839,Regular,2018-11-24,Germany,Munich,35-44,F,Germany
513464684,Occasional,2019-03-28,Australia,Adelaide,35-44,M,Australia
524102669,New,2019-02-08,Germany,Cologne,45-54,M,Germany
530952155,Occasional,2018-03-12,UK,Glasgow,35-44,F,UK
555461803,Regular,2019-10-11,Spain,Madrid,25-34,Other,Spain
514298268,Occasional,2019-05-27,France,Paris,18-24,M,France
554001003,New,2019-02-04,UK,Glasgow,35-44,F,UK
555462614,Occasional,2018-05-10,USA,Houston,45-54,F,English
523117953,Regular,2017-10-31,Australia,Sydney,18-24,M,Australia
518768461,Regular,2019-04-26,Brazil,Salvador,45-54,F,Brazil
518500159,Occasional,2019-07-10,Japan,Nagoya,35-44,F,Japan
518352224,High-Value,2019-10-09,Spain,Valencia,35-44,F,Spain
538409454,Regular,2019-10-06,USA,Phoenix,18-24,F,English
547482435,Regular,2019-07-09,Canada,Toronto,35-44,F,Canada
400972610,Regular,2019-10-11,Germany,Frankfurt,45-54,M,Germany
513732077,Occasional,2017-10-31,UK,Birmingham,35-44,F,UK
544937191,New,2019-01-23,Australia,Adelaide,55+,F,Australia
520269154,Regular,2017-10-31,Italy,Rome,55+,M,Italy
514737773,Regular,2019-10-04,France,Toulouse,25-34,M,France
535478381,Occasional,2019-06-01,Japan,Tokyo,35-44,M,Japan
554973076,Regular,2019-04-05,France,Marseille,25-34,F,France
555462420,New,2019-01-30,Japan,Nagoya,45-54,F,Japan
552325439,New,2019-05-17,Brazil,Salvador,25-34,F,Brazil
518625954,Occasional,2019-08-05,USA,New York,25-34,M,English
518494067,Occasional,2019-06-20,Spain,Barcelona,25-34,F,Spain
555113333,At-Risk,2019-09-18,USA,New York,45-54,M,English
518962372,Occasional,2019-07-31,Japan,Nagoya,25-34,F,Japan
522133717,New,2019-07-15,Australia,Sydney,25-34,F,Australia
555462201,At-Risk,2019-05-15,UK,Birmingham,55+,F,UK
554681270,Occasional,2019-08-05,USA,Phoenix,25-34,F,English
520837900,New,2019-02-12,Spain,Barcelona,55+,F,Spain
537505803,Regular,2019-09-07,Brazil,Salvador,55+,F,Brazil
554761441,Regular,2018-12-07,Australia,Perth,55+,F,Australia
513347976,Occasional,2019-10-12,Canada,Toronto,18-24,M,Canada
555462692,Regular,2019-07-16,USA,Los Angeles,35-44,F,English
555462603,Regular,2019-03-28,Italy,Rome,18-24,M,Italy
523625302,Occasional,2019-07-13,UK,Liverpool,55+,M,UK
555462651,High-Value,2017-10-31,USA,Houston,25-34,F,English
555461848,Occasional,2018-12-04,France,Paris,25-34,M,France
555462610,High-Value,2019-08-04,USA,Los Angeles,25-34,F,English
514481376,New,2019-08-31,Japan,Nagoya,25-34,F,Japan
512939831,Occasional,2019-10-18,UK,Liverpool,45-54,F,UK
514919831,High-Value,2019-08-17,UK,Manchester,18-24,F,UK
554232691,Regular,2018-05-18,Canada,Ottawa,45-54,M,Canada
513179012,Regular,2019-08-02,Spain,Barcelona,35-44,F,Spain
519041053,Regular,2019-10-18,Italy,Turin,35-44,M,Italy
515381172,At-Risk,2019-05-25,USA,New York,45-54,M,English
514437619,Occasional,2018-07-22,Australia,Brisbane,25-34,F,Australia
515754522,At-Risk,2018-01-24,UK,Birmingham,25-34,M,UK
555462074,New,2017-10-31,France,Paris,18-24,M,France
538138285,High-Value,2019-07-05,Spain,Valencia,35-44,M,Spain
547310717,High-Value,2019-06-23,Spain,Seville,35-44,F,Spain
553481527,New,2019-09-07,UK,London,25-34,M,UK
551956796,Occasional,2018-07-19,Brazil,Rio de Janeiro,55+,M,Brazil
513996848,Regular,2019-05-27,UK,Birmingham,45-54,M,UK
512749724,High-Value,2018-09-03,Germany,Berlin,35-44,F,Germany
514776103,Regular,2019-07-30,USA,Los Angeles,18-24,F,English
526891232,High-Value,2019-01-02,USA,Los Angeles,25-34,M,English
512440845,Occasional,2019-06-26,UK,Manchester,35-44,M,UK
554803306,Occasional,2019-09-30,Canada,Ottawa,35-44,M,Canada
512900744,Regular,2019-02-25,Spain,Barcelona,35-44,F,Spain
517104908,Occasional,2019-05-02,Italy,Florence,35-44,M,Italy
546370010,Occasional,2019-04-21,Japan,Kyoto,45-54,M,Japan
555462597,Occasional,2019-06-20,UK,Birmingham,35-44,F,UK
518271391,Regular,2019-07-25,Germany,Frankfurt,55+,M,Germany
549986572,New,2019-09-29,Italy,Turin,25-34,F,Italy
513594697,Regular,2019-07-27,Australia,Adelaide,25-34,F,Australia
552056470,Regular,2019-10-25,USA,Los Angeles,55+,F,English
522535934,Regular,2019-08-21,UK,London,55+,F,UK
515194283,Regular,2019-09-14,Germany,Hamburg,35-44,M,Germany
515140760,At-Risk,2019-10-28,UK,London,18-24,M,UK
513038436,Occasional,2019-02-09,Germany,Berlin,25-34,M,Germany
545509834,High-Value,2019-09-13,USA,Los Angeles,18-24,M,English
516025438,Occasional,2019-07-07,Germany,Cologne,25-34,F,Germany
517235491,New,2019-08-30,UK,Glasgow,25-34,F,UK
516689799,Regular,2019-03-29,Spain,Madrid,35-44,M,Spain
514067446,Occasional,2019-05-28,Spain,Bilbao,35-44,M,Spain
516796470,Occasional,2019-10-22,Italy,Rome,18-24,F,Italy
514338857,Regular,2019-01-01,France,Toulouse,25-34,F,France
555462517,Occasional,2019-09-12,Germany,Cologne,45-54,F,Germany
545284367,Occasional,2018-11-20,USA,New York,25-34,M,English
515033692,Occasional,2019-06-04,UK,London,55+,M,UK
529188070,High-Value,2018-06-26,USA,Chicago,45-54,F,English
525268787,High-Value,2019-02-11,USA,Los Angeles,25-34,F,English
546671068,Occasional,2019-08-07,USA,Chicago,35-44,M,English
513673430,Regular,2018-11-07,USA,Chicago,45-54,F,English
518815966,Occasional,2018-08-21,Canada,Toronto,25-34,F,Canada
512589439,New,2019-08-23,USA,Los Angeles,35-44,M,English
517111943,New,2018-10-27,France,Toulouse,45-54,M,France
549444246,Regular,2019-06-15,Spain,Bilbao,45-54,M,Spain
512729958,Occasional,2019-05-05,Canada,Vancouver,45-54,F,Canada
547560322,Regular,2018-04-09,Australia,Melbourne,55+,M,Australia
550420649,At-Risk,2019-04-01,UK,Liverpool,25-34,M,UK
555462646,New,2019-05-12,UK,Glasgow,18-24,M,UK
555297993,High-Value,2017-10-31,UK,Glasgow,35-44,M,UK
530100103,Occasional,2019-08-14,Japan,Tokyo,35-44,M,Japan
534533415,Occasional,2019-03-17,Germany,Munich,45-54,M,Germany
542101001,Regular,2019-07-19,Germany,Frankfurt,18-24,F,Germany
546213844,Regular,2019-04-06,USA,Phoenix,25-34,M,English
516796091,New,2019-07-26,Australia,Adelaide,35-44,M,Australia
514121091,Occasional,2019-01-27,UK,London,25-34,M,UK
544014345,New,2019-02-15,Australia,Perth,35-44,M,Australia
516868116,Occasional,2018-04-23,Brazil,Rio de Janeiro,18-24,M,Brazil
541976684,Occasional,2019-09-03,Japan,Tokyo,25-34,M,Japan
546238952,Regular,2019-09-04,France,Lyon,18-24,M,France
530909643,Occasional,2019-07-03,Canada,Toronto,18-24,F,Canada
512486232,Occasional,2019-01-02,USA,Houston,35-44,M,English
546813879,Occasional,2019-09-24,Japan,Tokyo,45-54,F,Japan
516694224,New,2018-11-20,USA,New York,35-44,F,English
544472007,New,2019-04-20,France,Marseille,25-34,M,France
514549302,Occasional,2019-04-22,France,Paris,55+,M,France
513812981,Regular,2019-07-25,USA,Houston,25-34,F,English
555334208,Regular,2019-08-19,USA,Los Angeles,35-44,M,English
515842512,At-Risk,2019-10-21,Germany,Cologne,25-34,M,Germany
551962356,New,2019-09-26,USA,Los Angeles,25-34,F,English
518840573,Regular,2018-10-21,USA,Phoenix,45-54,M,English
517438582,Occasional,2019-10-12,UK,Birmingham,25-34,F,UK
549816974,Regular,2018-08-08,Canada,Montreal,25-34,F,Canada
519111408,Regular,2019-08-16,Canada,Calgary,35-44,M,Canada
519846283,Regular,2019-08-21,Canada,Ottawa,25-34,F,Canada
529899914,Occasional,2019-10-15,France,Nice,55+,F,France
555462691,Occasional,2019-08-23,France,Lyon,25-34,M,France
515445710,High-Value,2019-10-21,Spain,Valencia,18-24,F,Spain
538424966,High-Value,2019-04-09,USA,Houston,45-54,M,English
535253760,High-Value,2019-07-01,UK,Liverpool,35-44,M,UK
527321544,Occasional,2019-07-20,Germany,Cologne,35-44,F,Germany
539456226,Occasional,2018-06-12,Spain,Bilbao,35-44,F,Spain
542166603,Regular,2018-01-20,Spain,Valencia,35-44,F,Spain
555462773,Occasional,2018-12-08,Italy,Turin,55+,F,Italy
515178559,Regular,2019-10-08,USA,Phoenix,25-34,F,English
515169874,Regular,2019-07-28,Australia,Adelaide,25-34,M,Australia
513783612,Regular,2019-09-01,Germany,Frankfurt,18-24,M,Germany
512366249,Occasional,2019-05-08,USA,Los Angeles,45-54,M,English
554960508,Regular,2019-10-30,USA,Chicago,55+,F,English
527569528,Regular,2019-08-14,France,Toulouse,55+,M,France
485580346,New,2019-02-20,Italy,Turin,25-34,F,Italy
552589969,Regular,2018-11-09,USA,Phoenix,18-24,F,English
551759480,Occasional,2019-10-26,UK,Liverpool,45-54,M,UK
512495355,Occasional,2019-03-29,Germany,Munich,35-44,F,Germany
553819262,Occasional,2019-06-21,Australia,Sydney,25-34,F,Australia
555027584,High-Value,2019-03-08,Germany,Cologne,35-44,F,Germany
528036330,New,2019-03-31,Spain,Barcelona,35-44,F,Spain
544347571,Regular,2019-01-09,Spain,Barcelona,25-34,M,Spain
554628319,High-Value,2019-06-06,Spain,Madrid,18-24,M,Spain
533191531,At-Risk,2019-05-24,France,Paris,25-34,F,France
513328893,At-Risk,2018-12-20,UK,Liverpool,25-34,F,UK
555286771,New,2019-07-10,USA,New York,35-44,F,English
516075524,High-Value,2019-06-21,Spain,Valencia,25-34,Other,Spain
513104704,Regular,2018-04-19,Italy,Turin,35-44,F,Italy
513025724,High-Value,2019-09-16,UK,London,25-34,F,UK
548066004,Occasional,2019-06-07,USA,Los Angeles,25-34,F,English
552697230,Regular,2019-10-18,UK,Manchester,25-34,F,UK
551933987,At-Risk,2019-07-03,USA,Los Angeles,25-34,Other,English
553504851,Occasional,2019-03-16,Brazil,Fortaleza,45-54,F,Brazil
523743307,Occasional,2018-12-09,France,Lyon,25-34,F,France
537486678,New,2019-10-31,France,Paris,25-34,M,France
555174349,Occasional,2019-08-15,France,Lyon,35-44,M,France
555462862,Regular,2019-09-22,Germany,Berlin,45-54,F,Germany
530393296,Regular,2019-01-08,Japan,Nagoya,45-54,F,Japan
546117485,Occasional,2017-10-31,USA,Houston,35-44,M,English
534086868,Occasional,2019-07-06,Canada,Montreal,55+,F,Canada
513841889,Occasional,2018-03-02,USA,Houston,25-34,M,English
536229871,Occasional,2019-10-31,Canada,Toronto,25-34,M,Canada
536719888,Occasional,2019-09-25,Spain,Seville,18-24,M,Spain
552946684,Occasional,2019-10-29,USA,Los Angeles,45-54,M,English
512566763,Occasional,2019-03-06,USA,Chicago,25-34,F,English
516119953,At-Risk,2019-08-27,USA,Los Angeles,25-34,M,English
512997904,New,2019-07-17,UK,Birmingham,35-44,M,UK
555462857,Occasional,2019-10-06,USA,Chicago,18-24,M,English
555462874,New,2018-10-09,UK,Manchester,45-54,M,UK
515588646,Occasional,2019-10-22,UK,Birmingham,18-24,F,UK
535050650,High-Value,2019-09-07,UK,Manchester,25-34,M,UK
518733223,Occasional,2019-09-09,Germany,Hamburg,25-34,F,Germany
541505850,Regular,2019-09-20,Japan,Nagoya,45-54,Other,Japan
512850960,Regular,2018-07-24,Japan,Kyoto,25-34,M,Japan
543108146,Regular,2019-06-10,France,Paris,25-34,F,France
512745225,High-Value,2019-07-27,Italy,Milan,18-24,M,Italy
514719271,At-Risk,2019-01-23,Spain,Madrid,35-44,M,Spain
537432450,Occasional,2019-10-29,UK,Glasgow,35-44,M,UK
530102906,Occasional,2019-10-22,Canada,Montreal,25-34,M,Canada
517407646,New,2019-04-22,UK,Manchester,55+,M,UK
514601256,Regular,2019-10-09,Germany,Hamburg,25-34,F,Germany
512546443,Occasional,2019-01-24,UK,London,55+,F,UK
514771202,New,2019-02-19,UK,Glasgow,55+,M,UK
532437544,High-Value,2019-01-12,Canada,Calgary,55+,F,Canada
515899323,Occasional,2018-01-14,USA,Phoenix,25-34,F,English
512440423,Regular,2019-07-19,UK,Birmingham,35-44,M,UK
518307482,Regular,2018-12-27,USA,Los Angeles,25-34,F,English
531057348,Occasional,2019-05-02,USA,New York,35-44,M,English
543652223,New,2018-12-19,France,Marseille,18-24,M,France
550443776,High-Value,2019-05-10,Spain,Bilbao,55+,F,Spain
549811725,Regular,2019-09-30,Canada,Vancouver,18-24,M,Canada
528334932,Occasional,2019-09-22,USA,Los Angeles,25-34,F,English
539031481,At-Risk,2019-08-03,Italy,Turin,18-24,F,Italy
546748621,At-Risk,2019-08-28,Japan,Yokohama,25-34,F,Japan
514480286,Occasional,2019-06-10,USA,Houston,35-44,M,English
539238830,Regular,2019-08-25,France,Marseille,35-44,F,France
513674690,Regular,2019-08-28,USA,New York,25-34,F,English
552298170,Regular,2019-09-17,Canada,Ottawa,35-44,M,Canada
527779184,Occasional,2019-02-28,USA,New York,55+,M,English
555462722,New,2018-12-13,USA,Chicago,18-24,F,English
539226163,New,2019-10-18,UK,Liverpool,35-44,F,UK
516640053,Occasional,2019-10-28,France,Marseille,35-44,F,France
516485283,Regular,2019-10-03,Germany,Cologne,25-34,F,Germany
555462753,New,2019-09-29,Germany,Frankfurt,25-34,F,Germany
555380001,Regular,2018-10-20,France,Marseille,35-44,F,France
550224334,Regular,2019-10-20,UK,Manchester,18-24,M,UK
518526791,New,2019-10-14,Spain,Madrid,55+,M,Spain
540755318,New,2018-12-17,UK,London,35-44,M,UK
555462875,At-Risk,2019-06-22,Canada,Vancouver,18-24,F,Canada
515861724,Occasional,2019-02-27,USA,Los Angeles,18-24,M,English
491303749,New,2019-10-14,USA,Phoenix,35-44,F,English
513650857,Occasional,2019-09-18,USA,Phoenix,25-34,F,English
552057707,New,2018-07-17,USA,Phoenix,45-54,M,English
530982799,New,2019-10-19,Italy,Naples,25-34,M,Italy
514550753,New,2019-06-13,UK,Birmingham,55+,F,UK
513000676,High-Value,2019-01-17,France,Lyon,25-34,F,France
515039309,Regular,2018-10-31,USA,Los Angeles,25-34,M,English
514448006,Regular,2019-08-02,Italy,Milan,45-54,M,Italy
529581278,Occasional,2019-08-15,UK,London,35-44,M,UK
543468900,Occasional,2019-08-04,Spain,Madrid,18-24,F,Spain
513883958,New,2019-03-12,UK,Manchester,25-34,M,UK
517522982,High-Value,2019-10-19,Canada,Vancouver,25-34,M,Canada
512706601,Regular,2019-09-01,USA,Houston,55+,M,English
552258395,Regular,2019-04-20,USA,Phoenix,45-54,M,English
529340283,Regular,2017-10-31,Japan,Kyoto,18-24,F,Japan
515649572,Regular,2019-03-11,UK,Manchester,18-24,F,UK
536057915,Regular,2017-10-31,USA,Los Angeles,18-24,M,English
512736046,Regular,2019-10-11,Australia,Perth,35-44,F,Australia
519679444,Regular,2019-08-29,Canada,Ottawa,55+,M,Canada
528089070,New,2019-09-27,Canada,Montreal,25-34,F,Canada
536457776,High-Value,2019-10-02,Germany,Frankfurt,35-44,F,Germany
554766169,High-Value,2019-01-05,UK,Glasgow,45-54,M,UK
550816347,At-Risk,2018-07-27,Canada,Vancouver,35-44,M,Canada
549843936,Regular,2019-10-26,Canada,Toronto,25-34,F,Canada
515597723,Occasional,2018-08-30,France,Marseille,55+,F,France
539506020,Regular,2019-10-04,Spain,Barcelona,55+,M,Spain
551808708,Regular,2019-10-28,France,Paris,55+,M,France
523493220,Occasional,2019-02-18,Canada,Calgary,45-54,M,Canada
549829099,High-Value,2019-02-02,France,Paris,25-34,M,France
523751849,Occasional,2018-09-17,Canada,Calgary,35-44,F,Canada
554134415,Regular,2017-10-31,Germany,Hamburg,25-34,M,Germany
517820257,New,2019-07-31,UK,London,18-24,M,UK
513203571,Regular,2019-09-28,UK,London,18-24,M,UK
555462828,New,2018-08-11,Spain,Bilbao,55+,M,Spain
525772099,Occasional,2019-07-18,UK,Birmingham,18-24,F,UK
543662293,Regular,2019-09-14,USA,New York,35-44,M,English
512509449,Occasional,2019-03-16,Spain,Valencia,45-54,M,Spain
522153099,Occasional,2019-09-29,USA,Los Angeles,35-44,M,English
550644218,High-Value,2019-06-20,Italy,Naples,25-34,M,Italy
550819359,Occasional,2019-10-22,Brazil,São Paulo,25-34,M,Brazil
517837060,New,2019-07-15,USA,Los Angeles,35-44,M,English
539893055,Occasional,2019-02-18,Canada,Ottawa,55+,M,Canada
516340282,Regular,2019-05-02,Australia,Sydney,55+,F,Australia
526883308,High-Value,2019-08-13,Australia,Melbourne,18-24,M,Australia
521311516,Regular,2019-09-07,USA,Houston,35-44,M,English
551188035,At-Risk,2019-09-07,France,Lyon,35-44,Other,France
520944953,Regular,2019-08-11,France,Lyon,35-44,F,France
531759420,Regular,2019-06-25,UK,Glasgow,25-34,Other,UK
512763034,Regular,2019-01-14,Italy,Rome,25-34,F,Italy
555322346,Regular,2019-08-02,Japan,Osaka,55+,F,Japan
534494611,Occasional,2019-02-12,USA,New York,45-54,F,English
547427887,Regular,2019-09-15,USA,New York,25-34,M,English
545497258,High-Value,2018-10-23,USA,Los Angeles,18-24,M,English
530479921,Occasional,2019-08-15,Japan,Yokohama,35-44,M,Japan
512454319,Regular,2019-05-27,Canada,Montreal,18-24,F,Canada
518617421,Occasional,2019-07-08,France,Toulouse,18-24,M,France
554455277,New,2019-10-01,Canada,Ottawa,18-24,F,Canada
516259366,Occasional,2019-10-31,Italy,Turin,55+,F,Italy
535305580,New,2019-10-07,UK,Manchester,35-44,F,UK
513693939,Regular,2018-07-31,Germany,Berlin,25-34,F,Germany
555462711,Occasional,2019-06-30,USA,New York,35-44,M,English
555462891,Regular,2019-09-01,USA,New York,55+,M,English
