user_id,user_segment,registration_date,country,city,age_group,gender,preferred_language
1343,New,2019-08-12,USA,Chicago,18-24,M,English
1344,Regular,2019-10-09,USA,Phoenix,25-34,M,English
1345,Occasional,2019-08-24,USA,New York,25-34,F,English
1346,Regular,2019-06-21,Italy,Milan,18-24,M,Italy
1347,Occasional,2019-02-28,Spain,Madrid,35-44,M,Spain
1348,New,2018-05-02,USA,Phoenix,45-54,M,English
1349,Regular,2019-01-24,Italy,Turin,25-34,M,Italy
1350,Occasional,2019-04-08,Germany,Munich,55+,F,Germany
1351,High-Value,2019-08-08,USA,Los Angeles,45-54,M,English
1352,Occasional,2019-08-11,Brazil,Brasília,25-34,F,Brazil
1353,Regular,2019-06-16,Australia,Perth,35-44,M,Australia
1354,New,2019-03-07,USA,Chicago,35-44,M,English
1355,At-Risk,2019-02-07,Australia,Sydney,35-44,F,Australia
1356,New,2019-03-31,USA,Chicago,35-44,M,English
1357,New,2019-10-09,UK,Birmingham,35-44,M,UK
1358,High-Value,2018-11-19,Germany,Frankfurt,25-34,M,Germany
1359,New,2018-03-12,USA,New York,25-34,M,English
1360,New,2019-10-31,Germany,Frankfurt,25-34,F,Germany
1361,Regular,2019-05-15,Germany,Munich,18-24,M,Germany
1362,Occasional,2019-02-24,Canada,Calgary,55+,Other,Canada
1363,At-Risk,2019-08-22,Brazil,Rio de Janeiro,18-24,M,Brazil
1364,Regular,2018-11-18,Australia,Perth,35-44,M,Australia
1365,At-Risk,2019-10-01,USA,Phoenix,35-44,F,English
1366,Occasional,2019-10-28,USA,Los Angeles,35-44,M,English
1367,Occasional,2019-06-23,USA,Houston,35-44,M,English
1368,At-Risk,2019-09-23,Spain,Barcelona,55+,M,Spain
1369,New,2019-07-18,USA,Chicago,18-24,M,English
1370,Regular,2018-12-15,France,Paris,35-44,F,France
1371,At-Risk,2019-09-27,Italy,Naples,55+,F,Italy
1372,Occasional,2019-10-30,Spain,Barcelona,25-34,M,Spain
1373,Occasional,2019-01-09,Spain,Valencia,45-54,F,Spain
1374,High-Value,2019-03-26,Brazil,São Paulo,35-44,M,Brazil
1375,Occasional,2019-10-19,USA,New York,35-44,F,English
1376,New,2019-08-11,Canada,Vancouver,55+,Other,Canada
1377,Regular,2019-04-29,Brazil,São Paulo,18-24,Other,Brazil
1378,At-Risk,2018-10-17,Canada,Montreal,18-24,F,Canada
1379,New,2019-04-24,UK,Manchester,45-54,M,UK
1380,Regular,2018-12-21,Italy,Florence,18-24,M,Italy
1381,At-Risk,2019-06-29,USA,Houston,25-34,M,English
1382,Regular,2019-09-01,Brazil,Rio de Janeiro,45-54,M,Brazil
1383,Regular,2019-08-18,Italy,Turin,55+,M,Italy
1384,New,2019-06-21,USA,Houston,25-34,F,English
1385,Regular,2019-09-20,France,Toulouse,35-44,F,France
1386,New,2019-09-14,Canada,Toronto,35-44,M,Canada
1387,Regular,2018-11-23,Germany,Hamburg,35-44,M,Germany
1388,Regular,2019-09-10,Japan,Nagoya,18-24,M,Japan
1389,Regular,2019-04-17,UK,Birmingham,35-44,M,UK
1390,Occasional,2019-10-28,Germany,Hamburg,35-44,F,Germany
1391,Occasional,2018-12-13,Italy,Milan,55+,F,Italy
1392,High-Value,2019-04-18,Italy,Naples,25-34,F,Italy
1393,Occasional,2019-09-02,UK,Liverpool,25-34,F,UK
1394,New,2019-07-03,Japan,Nagoya,35-44,M,Japan
1395,At-Risk,2019-08-06,USA,Chicago,55+,Other,English
1396,Regular,2019-06-22,Spain,Valencia,35-44,F,Spain
1397,Regular,2019-09-08,Brazil,Brasília,25-34,F,Brazil
1398,Regular,2019-09-13,USA,Houston,25-34,M,English
1399,Regular,2019-01-24,UK,Liverpool,55+,M,UK
1400,Occasional,2019-04-25,Australia,Brisbane,18-24,F,Australia
1401,New,2018-11-22,Japan,Kyoto,25-34,M,Japan
1402,New,2018-12-21,Spain,Madrid,35-44,M,Spain
1403,Regular,2019-01-26,UK,London,18-24,F,UK
1404,Occasional,2019-05-19,USA,Chicago,35-44,F,English
1405,At-Risk,2018-01-17,UK,Glasgow,25-34,F,UK
1406,Regular,2019-03-17,Germany,Frankfurt,25-34,M,Germany
1407,Regular,2019-08-12,Canada,Calgary,25-34,M,Canada
1408,Occasional,2019-08-22,Brazil,Rio de Janeiro,25-34,F,Brazil
1409,High-Value,2019-06-28,Australia,Brisbane,45-54,F,Australia
1410,Occasional,2019-09-09,USA,Chicago,55+,F,English
1411,Regular,2018-10-15,Italy,Naples,35-44,M,Italy
1412,New,2019-05-24,USA,Phoenix,25-34,M,English
1413,Regular,2019-02-07,France,Paris,45-54,F,France
1414,Occasional,2019-09-30,UK,Manchester,55+,F,UK
1415,Regular,2019-10-06,USA,Chicago,35-44,F,English
1416,Occasional,2019-10-13,UK,London,18-24,M,UK
1417,Regular,2019-07-21,Canada,Calgary,25-34,M,Canada
1418,Occasional,2019-08-17,Australia,Brisbane,25-34,M,Australia
1419,Occasional,2019-01-26,USA,Phoenix,18-24,F,English
1420,Regular,2018-08-17,Spain,Madrid,18-24,M,Spain
1421,New,2018-09-18,Brazil,Salvador,25-34,M,Brazil
1422,New,2019-10-20,UK,Liverpool,45-54,F,UK
1423,New,2019-10-01,USA,Los Angeles,35-44,F,English
1424,At-Risk,2018-11-06,Japan,Kyoto,25-34,F,Japan
1425,Regular,2017-10-31,UK,Glasgow,45-54,M,UK
1426,New,2019-10-05,France,Paris,25-34,M,France
1427,Occasional,2019-08-30,Germany,Hamburg,55+,F,Germany
1428,At-Risk,2019-07-28,Canada,Calgary,35-44,Other,Canada
1429,High-Value,2019-10-07,Australia,Adelaide,25-34,M,Australia
1430,Regular,2019-08-04,Germany,Hamburg,25-34,M,Germany
1431,Regular,2019-05-25,Germany,Hamburg,55+,M,Germany
1432,Occasional,2019-07-02,USA,New York,25-34,F,English
1433,Regular,2019-06-08,Spain,Madrid,25-34,F,Spain
1434,Occasional,2019-08-07,Canada,Calgary,55+,F,Canada
1435,Occasional,2019-07-10,Spain,Valencia,35-44,F,Spain
1436,Occasional,2017-10-31,Spain,Bilbao,18-24,M,Spain
1437,Regular,2019-02-24,Germany,Frankfurt,25-34,M,Germany
1438,At-Risk,2017-10-31,USA,Los Angeles,35-44,M,English
1439,New,2018-07-08,France,Paris,18-24,F,France
1440,Regular,2019-01-03,USA,Los Angeles,55+,F,English
1441,New,2019-09-23,France,Toulouse,45-54,F,France
1442,At-Risk,2019-08-06,USA,Houston,25-34,M,English
1443,Regular,2019-06-21,Germany,Cologne,18-24,M,Germany
1444,Regular,2018-12-26,USA,Chicago,25-34,M,English
1445,Regular,2019-05-04,Australia,Sydney,55+,Other,Australia
1446,New,2018-04-25,UK,Glasgow,35-44,M,UK
1447,At-Risk,2019-09-21,Germany,Berlin,35-44,M,Germany
1448,Occasional,2019-09-17,UK,Birmingham,35-44,F,UK
1449,Regular,2019-02-18,UK,Liverpool,25-34,M,UK
1450,New,2019-10-06,Italy,Turin,25-34,F,Italy
1451,High-Value,2019-06-01,Germany,Hamburg,35-44,M,Germany
1452,Regular,2019-07-25,Australia,Perth,35-44,F,Australia
1453,Occasional,2019-08-27,USA,New York,35-44,F,English
1454,Regular,2019-08-21,Germany,Frankfurt,45-54,F,Germany
1455,Regular,2019-10-25,UK,Manchester,35-44,M,UK
1456,Occasional,2018-07-17,Italy,Rome,25-34,M,Italy
1457,High-Value,2019-06-14,UK,Glasgow,18-24,F,UK
1458,Occasional,2019-09-24,Germany,Berlin,35-44,F,Germany
1459,Regular,2019-09-17,Germany,Munich,35-44,F,Germany
1460,Occasional,2019-02-16,UK,Birmingham,35-44,M,UK
1461,Regular,2018-05-25,USA,Houston,35-44,F,English
1462,Regular,2018-11-14,USA,New York,35-44,M,English
1463,Occasional,2018-11-24,Canada,Ottawa,25-34,F,Canada
1464,New,2019-07-10,UK,Glasgow,18-24,M,UK
1465,At-Risk,2019-09-30,UK,Manchester,18-24,F,UK
1466,Occasional,2018-07-05,UK,Liverpool,55+,M,UK
1467,Occasional,2019-02-15,Spain,Bilbao,18-24,M,Spain
1468,Regular,2019-08-02,UK,Liverpool,25-34,M,UK
1469,New,2019-10-07,USA,Houston,35-44,F,English
1470,New,2019-10-29,Japan,Nagoya,25-34,M,Japan
1471,New,2019-09-05,Germany,Munich,35-44,M,Germany
1472,Occasional,2019-03-22,UK,Manchester,25-34,M,UK
1473,Regular,2019-02-11,UK,London,55+,F,UK
1474,New,2019-09-26,Australia,Sydney,25-34,M,Australia
1475,New,2019-04-06,Canada,Calgary,35-44,M,Canada
1476,Occasional,2019-03-14,USA,New York,25-34,M,English
1477,At-Risk,2018-12-31,Brazil,Rio de Janeiro,25-34,M,Brazil
1478,New,2019-09-10,France,Toulouse,35-44,F,France
1479,High-Value,2019-05-10,Australia,Sydney,25-34,F,Australia
1480,Regular,2019-04-12,Germany,Munich,25-34,F,Germany
1481,At-Risk,2019-09-30,France,Nice,25-34,F,France
1482,Regular,2018-06-15,France,Lyon,35-44,F,France
1483,Occasional,2019-06-24,UK,London,55+,M,UK
1484,Occasional,2019-10-21,Japan,Nagoya,18-24,F,Japan
1485,Regular,2018-06-19,Italy,Turin,25-34,M,Italy
1486,New,2019-10-01,France,Toulouse,35-44,M,France
1487,Regular,2017-11-21,Italy,Naples,25-34,F,Italy
1488,New,2019-06-04,Canada,Toronto,35-44,F,Canada
1489,High-Value,2018-10-30,Australia,Melbourne,25-34,M,Australia
1490,New,2019-03-25,USA,Phoenix,18-24,F,English
1491,Occasional,2019-08-07,USA,Chicago,35-44,M,English
1492,High-Value,2019-02-19,UK,Liverpool,25-34,F,UK
1493,High-Value,2019-10-12,Japan,Osaka,35-44,M,Japan
1494,At-Risk,2019-08-27,USA,Los Angeles,45-54,F,English
1495,At-Risk,2017-10-31,USA,Chicago,45-54,Other,English
1496,Occasional,2018-01-03,USA,Phoenix,55+,F,English
1497,Regular,2019-08-12,Italy,Florence,18-24,M,Italy
1498,Occasional,2019-06-26,Italy,Florence,25-34,F,Italy
1499,Occasional,2018-10-09,Brazil,Rio de Janeiro,18-24,F,Brazil
1500,New,2019-07-20,USA,Chicago,45-54,F,English
1501,Occasional,2019-09-28,USA,New York,25-34,F,English
1502,New,2019-07-28,Italy,Rome,35-44,M,Italy
1503,New,2019-09-11,USA,Phoenix,25-34,F,English
1504,At-Risk,2019-10-28,UK,Birmingham,35-44,F,UK
1505,Occasional,2019-07-26,Japan,Kyoto,35-44,M,Japan
1506,Regular,2019-02-08,UK,Birmingham,18-24,M,UK
1507,High-Value,2019-02-27,USA,Houston,25-34,F,English
1508,Occasional,2019-10-30,Japan,Tokyo,25-34,M,Japan
1509,Regular,2019-04-02,UK,Birmingham,18-24,M,UK
1510,High-Value,2018-12-30,France,Toulouse,35-44,M,France
1511,At-Risk,2019-07-28,USA,Houston,25-34,F,English
1512,New,2019-08-21,Germany,Frankfurt,25-34,M,Germany
1513,Regular,2018-12-22,Italy,Naples,35-44,F,Italy
1514,Occasional,2019-05-16,Canada,Montreal,35-44,M,Canada
1515,Occasional,2019-04-25,Japan,Nagoya,35-44,F,Japan
1516,Regular,2018-10-29,Canada,Montreal,45-54,M,Canada
1517,Occasional,2019-09-28,Canada,Montreal,18-24,M,Canada
1518,At-Risk,2019-05-23,Canada,Montreal,18-24,M,Canada
1519,At-Risk,2019-08-12,USA,New York,45-54,F,English
1520,Regular,2019-08-28,USA,Houston,25-34,M,English
1521,At-Risk,2018-11-06,Brazil,São Paulo,25-34,F,Brazil
1522,Regular,2017-10-31,Italy,Naples,25-34,Other,Italy
1523,Occasional,2019-07-30,USA,New York,35-44,F,English
1524,Regular,2019-02-13,USA,New York,55+,F,English
1525,Regular,2019-08-22,Canada,Ottawa,18-24,M,Canada
1526,Occasional,2019-06-02,Germany,Frankfurt,35-44,F,Germany
1527,New,2019-10-04,Canada,Calgary,45-54,M,Canada
1528,Occasional,2019-08-18,USA,New York,55+,M,English
1529,Occasional,2019-09-10,UK,Manchester,35-44,M,UK
1530,Occasional,2019-06-06,Germany,Munich,25-34,M,Germany
1531,New,2019-09-29,Italy,Florence,25-34,M,Italy
1532,Regular,2019-08-26,UK,London,45-54,F,UK
1533,High-Value,2019-01-02,Spain,Bilbao,35-44,F,Spain
1534,Occasional,2019-02-08,Australia,Adelaide,45-54,M,Australia
1535,Occasional,2019-10-29,France,Lyon,45-54,M,France
1536,Occasional,2019-09-12,USA,Houston,35-44,F,English
1537,Occasional,2019-06-18,USA,New York,25-34,M,English
1538,Occasional,2019-08-09,Spain,Seville,35-44,F,Spain
1539,Occasional,2019-05-12,Canada,Montreal,25-34,F,Canada
1540,Occasional,2019-10-21,France,Lyon,18-24,M,France
1541,Regular,2019-10-17,USA,Phoenix,45-54,F,English
1542,New,2019-08-23,France,Paris,18-24,M,France
1543,New,2019-04-11,UK,Liverpool,35-44,Other,UK
1544,Regular,2018-06-15,Italy,Naples,25-34,M,Italy
1545,Occasional,2019-10-03,Spain,Madrid,45-54,M,Spain
1546,Occasional,2019-07-12,Spain,Bilbao,45-54,F,Spain
1547,Occasional,2018-11-15,Australia,Perth,35-44,F,Australia
1548,Occasional,2019-09-15,Germany,Munich,35-44,F,Germany
1549,Occasional,2019-09-29,Spain,Valencia,25-34,F,Spain
1550,Regular,2019-09-03,Germany,Cologne,18-24,F,Germany
1551,High-Value,2019-06-01,Japan,Yokohama,25-34,F,Japan
1552,Occasional,2019-02-02,Japan,Tokyo,25-34,F,Japan
1553,New,2018-04-09,Spain,Valencia,25-34,F,Spain
1554,High-Value,2019-08-25,Spain,Seville,18-24,F,Spain
1555,Occasional,2018-05-07,UK,Birmingham,25-34,M,UK
1556,New,2019-09-26,USA,Los Angeles,25-34,Other,English
1557,At-Risk,2019-08-22,UK,Birmingham,18-24,M,UK
1558,Regular,2019-09-15,Spain,Seville,25-34,M,Spain
1559,High-Value,2019-09-17,Australia,Perth,45-54,M,Australia
1560,New,2019-05-31,Germany,Berlin,25-34,F,Germany
1561,Regular,2019-10-25,UK,Manchester,25-34,M,UK
1562,Occasional,2019-10-28,USA,Los Angeles,55+,F,English
1563,New,2018-11-20,Germany,Berlin,35-44,M,Germany
1564,Regular,2019-05-28,France,Lyon,45-54,F,France
1565,Regular,2018-10-07,Brazil,Fortaleza,35-44,F,Brazil
1566,New,2019-10-02,USA,Phoenix,25-34,M,English
1567,Occasional,2019-10-31,USA,Phoenix,35-44,M,English
1568,Regular,2019-09-16,USA,Chicago,35-44,F,English
1569,Regular,2019-09-14,France,Toulouse,18-24,F,France
1570,Occasional,2019-07-14,Australia,Sydney,35-44,M,Australia
1571,Regular,2019-10-13,Brazil,Salvador,25-34,F,Brazil
1572,Regular,2019-10-01,USA,New York,25-34,M,English
1573,Occasional,2019-09-19,UK,Liverpool,45-54,F,UK
1574,New,2019-08-04,USA,Phoenix,45-54,M,English
1575,At-Risk,2019-10-17,UK,Manchester,25-34,Other,UK
1576,At-Risk,2018-06-08,USA,New York,18-24,F,English
1577,Regular,2019-09-14,Spain,Valencia,45-54,F,Spain
1578,New,2019-06-04,Canada,Vancouver,45-54,F,Canada
1579,Regular,2019-08-26,Germany,Hamburg,45-54,M,Germany
1580,Regular,2019-01-18,Canada,Toronto,55+,M,Canada
1581,Occasional,2019-10-21,Canada,Vancouver,35-44,M,Canada
1582,High-Value,2017-10-31,Italy,Milan,45-54,F,Italy
1583,Regular,2019-07-06,Japan,Yokohama,35-44,F,Japan
1584,Occasional,2019-05-26,Italy,Rome,35-44,F,Italy
1585,High-Value,2018-02-25,Germany,Munich,35-44,Other,Germany
1586,Regular,2019-07-21,Japan,Yokohama,35-44,M,Japan
1587,At-Risk,2019-05-31,France,Paris,18-24,M,France
1588,Occasional,2019-07-30,Japan,Tokyo,25-34,M,Japan
1589,High-Value,2019-10-22,France,Marseille,35-44,M,France
1590,New,2018-06-12,Japan,Yokohama,25-34,F,Japan
1591,Occasional,2019-06-11,UK,Birmingham,25-34,Other,UK
1592,High-Value,2018-09-09,USA,Chicago,25-34,M,English
1593,Regular,2019-02-16,Japan,Osaka,45-54,M,Japan
1594,New,2018-03-20,USA,New York,55+,F,English
1595,Occasional,2018-10-04,UK,Glasgow,45-54,F,UK
1596,High-Value,2019-05-23,Spain,Valencia,25-34,M,Spain
1597,Regular,2019-01-11,Australia,Melbourne,35-44,F,Australia
1598,Regular,2019-03-21,USA,Phoenix,45-54,F,English
1599,Occasional,2018-09-06,Germany,Cologne,55+,M,Germany
1600,At-Risk,2019-01-07,Germany,Frankfurt,35-44,F,Germany
1601,Occasional,2019-08-08,Canada,Vancouver,25-34,F,Canada
1602,High-Value,2019-05-01,Brazil,São Paulo,18-24,F,Brazil
1603,Occasional,2019-07-30,USA,Houston,25-34,M,English
1604,New,2019-08-18,Germany,Cologne,45-54,F,Germany
1605,At-Risk,2019-06-19,UK,London,45-54,M,UK
1606,Occasional,2018-11-26,Australia,Melbourne,25-34,M,Australia
1607,Regular,2019-09-04,France,Marseille,25-34,F,France
1608,New,2019-06-30,Spain,Madrid,35-44,F,Spain
1609,Occasional,2019-07-14,Japan,Yokohama,25-34,M,Japan
1610,Regular,2019-03-22,UK,Manchester,25-34,F,UK
1611,Regular,2018-03-18,Germany,Hamburg,25-34,F,Germany
1612,High-Value,2019-01-18,Canada,Montreal,25-34,F,Canada
1613,Regular,2019-04-11,USA,Phoenix,45-54,F,English
1614,Regular,2018-09-20,USA,Los Angeles,55+,F,English
1615,Regular,2019-06-17,Spain,Seville,25-34,M,Spain
1616,Regular,2019-08-10,USA,Phoenix,25-34,M,English
1617,Occasional,2019-10-19,Japan,Tokyo,18-24,F,Japan
1618,New,2019-08-28,USA,Houston,25-34,F,English
1619,Regular,2018-07-03,Germany,Berlin,18-24,Other,Germany
1620,Regular,2019-07-25,USA,Chicago,18-24,M,English
1621,Regular,2019-10-31,France,Nice,25-34,F,France
1622,New,2019-09-11,Italy,Milan,25-34,M,Italy
1623,New,2018-12-10,Italy,Turin,55+,F,Italy
1624,New,2019-09-09,Spain,Barcelona,25-34,F,Spain
1625,High-Value,2019-10-11,Germany,Frankfurt,18-24,F,Germany
1626,Regular,2019-03-06,USA,Houston,55+,Other,English
1627,Regular,2019-06-19,UK,Manchester,18-24,M,UK
1628,Occasional,2019-10-21,USA,Los Angeles,25-34,F,English
1629,New,2019-04-18,UK,Manchester,25-34,F,UK
1630,Regular,2019-07-24,Germany,Hamburg,25-34,F,Germany
1631,Occasional,2019-10-05,Japan,Yokohama,35-44,M,Japan
1632,At-Risk,2019-09-26,Italy,Naples,25-34,M,Italy
1633,New,2019-04-01,Australia,Adelaide,35-44,M,Australia
1634,Occasional,2019-07-11,Germany,Munich,25-34,M,Germany
1635,Regular,2018-11-07,Italy,Naples,25-34,M,Italy
1636,Occasional,2019-07-11,Germany,Cologne,35-44,M,Germany
1637,New,2019-04-19,Canada,Ottawa,45-54,M,Canada
1638,New,2019-08-23,UK,Manchester,18-24,M,UK
1639,Occasional,2018-10-12,Germany,Berlin,35-44,M,Germany
1640,High-Value,2019-09-11,USA,Los Angeles,45-54,M,English
1641,Regular,2018-12-05,Germany,Munich,35-44,M,Germany
1642,Regular,2019-05-13,USA,New York,25-34,F,English
1643,Regular,2019-07-15,Germany,Frankfurt,18-24,F,Germany
1644,Occasional,2019-09-06,Japan,Kyoto,25-34,M,Japan
1645,Regular,2019-09-22,Australia,Sydney,45-54,F,Australia
1646,High-Value,2019-08-27,Canada,Vancouver,25-34,M,Canada
1647,Regular,2018-11-02,UK,Liverpool,55+,F,UK
1648,Occasional,2019-06-22,UK,London,25-34,F,UK
1649,Regular,2019-09-19,Germany,Frankfurt,25-34,F,Germany
1650,Occasional,2019-10-29,France,Paris,25-34,M,France
1651,New,2018-11-23,Germany,Cologne,35-44,M,Germany
1652,High-Value,2019-07-20,Germany,Munich,45-54,M,Germany
1653,New,2019-07-21,France,Toulouse,45-54,M,France
1654,Regular,2019-02-19,Australia,Perth,45-54,M,Australia
1655,New,2019-05-29,France,Nice,35-44,F,France
1656,Occasional,2019-06-10,Japan,Tokyo,25-34,M,Japan
1657,At-Risk,2019-04-23,USA,Los Angeles,45-54,M,English
1658,Occasional,2019-10-02,France,Marseille,55+,M,France
1659,Regular,2019-07-21,Japan,Yokohama,25-34,M,Japan
1660,Occasional,2019-03-07,UK,Manchester,55+,M,UK
1661,High-Value,2018-11-13,USA,Los Angeles,55+,M,English
1662,Occasional,2019-02-26,UK,London,25-34,M,UK
1663,Regular,2019-09-26,Italy,Rome,25-34,M,Italy
1664,Regular,2018-06-22,USA,Phoenix,18-24,M,English
1665,Regular,2019-06-21,Canada,Vancouver,25-34,M,Canada
1666,New,2018-10-20,Germany,Frankfurt,55+,F,Germany
1667,Occasional,2019-10-28,Spain,Bilbao,25-34,F,Spain
1668,Occasional,2019-06-22,France,Paris,25-34,Other,France
1669,High-Value,2018-12-17,Italy,Naples,18-24,M,Italy
1670,Regular,2019-06-17,Germany,Munich,18-24,M,Germany
1671,New,2019-05-12,Germany,Frankfurt,45-54,F,Germany
1672,At-Risk,2019-10-09,USA,Houston,25-34,M,English
1673,Regular,2019-10-27,France,Lyon,55+,F,France
1674,Occasional,2019-07-03,Canada,Ottawa,35-44,F,Canada
1675,New,2019-05-23,Germany,Hamburg,25-34,Other,Germany
1676,Regular,2019-06-15,Italy,Milan,18-24,M,Italy
1677,Occasional,2019-06-14,Spain,Bilbao,25-34,F,Spain
1678,At-Risk,2019-08-21,France,Nice,35-44,M,France
1679,At-Risk,2019-09-07,Canada,Vancouver,35-44,M,Canada
1680,Occasional,2018-11-15,Brazil,Fortaleza,55+,M,Brazil
1681,New,2019-09-07,Japan,Kyoto,18-24,M,Japan
1682,Occasional,2019-09-11,UK,London,25-34,F,UK
1683,Occasional,2019-07-24,Australia,Melbourne,25-34,M,Australia
1684,New,2019-04-11,Spain,Valencia,35-44,F,Spain
1685,Occasional,2019-10-24,USA,Phoenix,55+,F,English
1686,High-Value,2019-09-29,Spain,Bilbao,35-44,M,Spain
1687,New,2019-06-30,Germany,Cologne,45-54,F,Germany
1688,At-Risk,2019-03-09,USA,New York,25-34,M,English
1689,New,2019-06-10,Japan,Osaka,25-34,F,Japan
1690,Regular,2019-05-18,UK,Liverpool,25-34,M,UK
1691,Occasional,2019-08-02,USA,New York,18-24,F,English
1692,Occasional,2019-09-15,Germany,Frankfurt,35-44,F,Germany
1693,New,2019-09-07,Germany,Cologne,25-34,F,Germany
1694,Regular,2018-12-16,UK,Glasgow,25-34,M,UK
1695,Occasional,2019-09-26,Japan,Yokohama,18-24,F,Japan
1696,Regular,2019-03-19,Germany,Cologne,35-44,M,Germany
1697,New,2018-04-29,France,Nice,35-44,F,France
1698,High-Value,2019-10-14,Canada,Calgary,18-24,F,Canada
1699,Regular,2019-09-03,Italy,Milan,55+,M,Italy
1700,Occasional,2019-10-29,Germany,Hamburg,55+,Other,Germany
1701,Regular,2019-10-10,Canada,Calgary,35-44,F,Canada
1702,Regular,2019-09-22,Canada,Toronto,18-24,M,Canada
1703,Occasional,2019-09-02,France,Toulouse,25-34,F,France
1704,Regular,2018-11-21,Spain,Madrid,35-44,Other,Spain
1705,High-Value,2019-10-23,France,Marseille,35-44,M,France
1706,Occasional,2018-12-13,Germany,Frankfurt,25-34,M,Germany
1707,High-Value,2019-10-04,Japan,Tokyo,45-54,M,Japan
1708,Occasional,2019-07-02,Brazil,Salvador,18-24,F,Brazil
1709,High-Value,2019-03-05,Canada,Vancouver,35-44,M,Canada
1710,New,2019-04-27,USA,New York,18-24,M,English
1711,At-Risk,2018-06-14,UK,Liverpool,45-54,F,UK
1712,New,2019-10-01,Australia,Melbourne,35-44,M,Australia
1713,Occasional,2018-06-08,USA,Houston,35-44,M,English
1714,Regular,2019-07-24,USA,Chicago,45-54,M,English
1715,New,2019-03-08,Italy,Naples,45-54,F,Italy
1716,Regular,2019-08-16,USA,Houston,45-54,F,English
1717,Occasional,2019-04-10,USA,Chicago,45-54,F,English
1718,High-Value,2019-10-18,France,Marseille,25-34,F,France
1719,Occasional,2019-10-09,France,Toulouse,45-54,F,France
1720,New,2019-04-04,Canada,Montreal,45-54,M,Canada
1721,Regular,2019-02-03,USA,Chicago,18-24,F,English
1722,Regular,2019-08-20,UK,Birmingham,18-24,F,UK
1723,Occasional,2019-10-21,USA,Houston,55+,M,English
1724,Regular,2019-07-28,France,Paris,45-54,M,France
1725,New,2019-08-30,UK,Birmingham,45-54,F,UK
1726,High-Value,2019-08-20,USA,New York,45-54,F,English
1727,High-Value,2019-04-23,Spain,Seville,18-24,M,Spain
1728,Regular,2019-10-22,USA,Phoenix,35-44,F,English
1729,Regular,2019-04-26,USA,Chicago,25-34,F,English
1730,Regular,2019-09-19,Italy,Turin,35-44,M,Italy
1731,Occasional,2019-08-17,USA,Los Angeles,25-34,M,English
1732,Regular,2019-03-25,Germany,Munich,35-44,F,Germany
1733,Occasional,2019-07-09,Germany,Munich,25-34,M,Germany
1734,At-Risk,2019-08-28,UK,Birmingham,35-44,M,UK
1735,New,2019-04-11,Japan,Osaka,25-34,F,Japan
1736,Occasional,2019-10-03,Canada,Toronto,45-54,F,Canada
1737,Regular,2019-03-07,Canada,Toronto,55+,F,Canada
1738,Occasional,2019-07-13,USA,New York,25-34,M,English
1739,High-Value,2019-07-23,USA,New York,45-54,M,English
1740,At-Risk,2019-07-04,USA,Houston,35-44,Other,English
1741,Regular,2019-04-30,USA,Los Angeles,25-34,F,English
1742,New,2019-06-18,Germany,Hamburg,25-34,F,Germany
1743,Occasional,2019-05-19,Canada,Ottawa,45-54,F,Canada
1744,At-Risk,2019-02-20,France,Marseille,45-54,M,France
1745,Occasional,2018-11-26,USA,New York,55+,M,English
1746,High-Value,2019-06-21,Italy,Naples,55+,F,Italy
1747,At-Risk,2019-02-15,USA,Chicago,45-54,M,English
1748,At-Risk,2019-05-15,France,Marseille,25-34,M,France
1749,Regular,2019-04-30,Brazil,Brasília,25-34,M,Brazil
1750,Regular,2019-06-13,Italy,Rome,25-34,M,Italy
1751,At-Risk,2019-06-09,France,Marseille,25-34,F,France
1752,High-Value,2019-01-14,USA,New York,45-54,F,English
1753,Occasional,2018-11-06,UK,Birmingham,45-54,F,UK
1754,Regular,2019-07-13,UK,Manchester,35-44,F,UK
1755,Regular,2019-09-25,Spain,Seville,25-34,F,Spain
1756,New,2019-03-29,USA,Chicago,25-34,F,English
1757,Regular,2019-10-31,UK,London,25-34,M,UK
1758,Occasional,2019-09-03,USA,New York,18-24,F,English
1759,New,2019-07-23,Australia,Perth,25-34,M,Australia
1760,High-Value,2018-08-22,Brazil,Rio de Janeiro,18-24,F,Brazil
1761,Regular,2019-08-08,UK,Manchester,25-34,F,UK
1762,New,2019-08-23,USA,Los Angeles,25-34,M,English
1763,Regular,2019-04-29,USA,Chicago,25-34,M,English
1764,At-Risk,2019-10-31,UK,Liverpool,25-34,M,UK
1765,Regular,2018-03-15,USA,Los Angeles,25-34,F,English
1766,Regular,2019-07-23,USA,Los Angeles,35-44,F,English
1767,Occasional,2019-09-06,Germany,Frankfurt,55+,M,Germany
1768,Regular,2019-02-20,France,Nice,25-34,M,France
1769,New,2019-09-05,Spain,Madrid,25-34,M,Spain
1770,Regular,2019-10-20,UK,Glasgow,35-44,F,UK
1771,Occasional,2019-01-04,Italy,Milan,25-34,F,Italy
1772,Regular,2019-10-03,Brazil,Salvador,35-44,F,Brazil
1773,Occasional,2019-04-30,USA,Chicago,18-24,F,English
1774,Occasional,2019-03-22,France,Nice,45-54,Other,France
1775,Occasional,2019-06-29,UK,London,25-34,M,UK
1776,High-Value,2019-06-24,Japan,Yokohama,18-24,F,Japan
1777,High-Value,2019-08-18,Australia,Brisbane,35-44,M,Australia
1778,High-Value,2019-08-03,UK,London,25-34,F,UK
